user_name,score,content
apung Sindi,5,mantap
boy buulolo buulolo,5,kk mau buat beli paket
Nike Safitri04,1,aplikasi yg sangat tidak berguna uang saya hilang 500rb padahal sy tidak merasa melakukan transaksi tapi katanya tidak bisa di klaim uang kembali padahal niatnya untuk tabungan di dana ehh malah kayak gini
Roni yahya Roni,5,bagus saya suka menggunakan dana jadi mudah transaksi
Adhi ZhiNnoda,5,sangat berguna
Sutirta,4,sangat mudah dalam bertransaksi dengan siapapun
Wandi Herdiansyah,1,di apdet makin lemet
Ibnu Hajar,5,Mantap
Saleman Eman,5,mohon bantuannya buat aktif kan dana cicil saya
Anggi Plara,1,ngasih fitur pijaman pilih2 akun gk jelas banget sekalian aja gk usah di kasih semua fitur pinjaman
M Irfan,5,gacor
Fauzan,5,bergunaa babget
Solihin Ska,5,tolong buka Fitur dana Cicil nya dong
Dede Ahmad Arman,3,"kenapa apk dana saya TDK ada fitur dana cicil ya, padahal sudah lama saya menggunakan dana"
Nada Nada,4,sangat memuaskan dan mempermudah pengiriman
Efan Saputra,5,aplikasi nya simpel dan membantu
Erlan Lan,5,mantapp
Farkhu PKL,1,"saya ngetf ga jelas tiba"" hilang 200k ribu"
Bantu Herry,3,yoi
Katrine Aulia Khoirunisah,3,Kok Dana Eror sih tulisannya karna jaringan padahal jaringanku bagus buka Aplikasi lain lancar
Abdul Hasim,1,lama banget kerja nya apk busuk dana saya tidak di kembalikan proses lama
Jonathan Ginoga,5,aplikasi sangat bermanfaat
Juju Juarsa,5,top markotop
Samson Griffith,5,tolong untuk dana cicil saya padahal sudah lunas tapi tidak bisa di pakai lagi
Rendi babang,5,apk nyan 👍👍👍👍bagusnya
Acep Taryono,5,bagus
Ahfa,1,gw top up berhasil tapi saldonya gak masuk anj
Jarot Sbastyan,5,sangat membantu penyimpanan uang
Atin Sumiati,1,"rudet, apa"" hrs pake dana premium apa salah nya ga pake? mna klau mau tf hrs premium lah ini lah itu lah, klau ga verif cma bsa isi kouta sma pulsa. ribet bgt syalan"
Nurhalifah,5,ok
Muh Son,1,aqun dana saya tiba2 ngebleng ngk bisa digunakan
Ysnto Sugianto,4,sangat aman dan juga gampang mau kirim atau pun tarik dana
Sarif Fulloh,5,terimakasih banyak kepada pihak apk dana uang 53rb saya di kembalikan atas potongan dri google one yang saya sendiri tidak tahu bisa terpotong sendiri.sukses selalu
Robet Akmal 321,5,ok
Khuluq Fauzan,1,aplikasi makin lama makin ga jelas eror terus lol
Yhansskyline 01,2,Sukar dibuka opo ram 2
Jamiel Ns,1,"bagus ,akhir2 ini tak bisa saya gunakan,dengan alasan keamanan,lalu bagaimana mna ini?"
Nuryatman Dayat,5,Tolong apl dana . Dana cicil saya mengapa limit tidak bertambah . Coba tolong di perbesar limitnya
Veri Mantovani,1,pengambilan dana tampa adanya teransaksi
Mas adi Adi,5,sangat membantu
Naisha Ihda,1,banyak penipuan proses lama jelek bngettttttt
Edwin Prananda,1,aneh stuck di transaksi pembayaran mulu
Alan wari Alan wari,5,bagus puas
Arsat 01,5,bagus
Abie Storeo,3,ini kenapa dana macet woii gw mau buka dana gabisa alesan jaringan.jaringan gw wifi baik baik aja
Andreas sitorus,1,"kalau login, dia ngestack, gk bisa masuk"
habali fakho,5,sangat membantu sekali
Egi Navydia,1,gmana min ngelag ini
Putri Alhadi,5,bagus
Deni Rustandi,5,Okkkk
Mz Ludin,1,"samapah dana cicil ga bisa di pake lagi,udah dilunasin💩💩💩💩💩😡😡😡😡"
Lia liq Lia,5,buat simpan uang Amana bangett makasih udah di simpan uang uang kami admin
Ade seli,3,"kenapa dengan akun saya,yg tadinya nama sendiri kok sekarang berubah menjadi danaid"
Heru Sukriyanto,5,oke
Benni Marbun,5,mantap ....
Cakra Nirwana,5,mudah dan cepat sangat mèmbantu
ujang sofyan,5,ok
Cinta Lazuarni,1,"Dana gunanya apa ya,masa semenjak di upgrade harus premium dulu baru bisa transaksi dan tarik tunai. sekarang aplikasi ini apa ada solusinya jika semua orang yg mempunyai akun dana belum premium, tapi ada saldo di dalam nya! apa bisa di cair kan?? . atau ini teknik marketing kalian agar suatu saat akun tersebut tidak pernah di buka dengan sengaja kalian bekukan uang nya dan kalian gunakan sendiri uang tersebut ? dengan iming-iming harus verifikasi terlebih dahulu."
Deri Bamen,1,"Akun saya dibekukan, saya bertanya knp?"
Razsalman Man,5,bagus
Wiro Sableng,5,Bintang Lima...
Zea Aghisna,5,kaka bagaimana cara nya mengaktipkan akun dana nomor hp nya hilang .sudah bekali2 cara .tetap tidak bisa
Eiger Span,5,mntap fitur dana cicil saya tolong percepat
Cute Setiawan,5,Ok
Dini Rizki,5,apk paling aman untuk menyimpan uang saya sangat suka
Yasya,3,plis boleh ga kalau premium nya ga ada soalnya udah di omongin baik baik di Gmail ga bisa juga tolong developer
Khomsiyeh Khomsiyeh,5,bisa untuk TF dan beli paket/pulsa dll. bagus bagus
Wiielove Imn,5,mantap
rak nguwati,1,dana cicil saya ada limit tapi gk bisa digunakan habis scan wajah langsung kembali kemenu tanpa ada keterangan berhasil atau tidaknya
Shanum Lola,5,aktifin fitur dana cicil ga kebuka2 gmnh caranya
Meli Ananda,5,kapan saya ada dana cicil nya
Robi Chanata,5,mantap lah pokok nya
MAXzz Edi,5,sangat bagus
Aagus Sugianto,1,gak bisa apgret k dana premium selalu gagal jadi bintang satu aj susah apgretnya.aq mau ganti akun yg sekarang selalu gagal.
Beni Noni,5,sangat membantu
Kang Anan,5,bagus 💯
VIDRIYANA,1,"saldo danacil tidak bisa digunakan, padahal sudah dibayar, cuma telat 1hari"
Sonny ari irawan,3,"harusnya tiap buka aplikasi difasilitasi kunci keamanan,mirip mbanking,jadi tiap mau masuk diminta masukan paskeynya"
Ggg Jakim,5,mantap
Baybay Diyan,5,bagus bang
Rian Febriana,1,Fitur Tarik Tunai seringkali error/full server
Cew Gallagher,5,tapi blum muncul dana cicil
Mohammed redmi Redmi,5,baguslah
Putri fachrul,4,oke tapi untuk masalah poin chekin sering tidak dapat walau sudah melakukan chekin setiap hari
Reja Gpkroung,5,utang bos
Acha Acha,5,mantap
Indah Keccaa,5,mntap
Saru Saru,5,Ok
Imam Saputra,1,dana tau ajing cicilan udah bayar malah ga bisa dipake setan buat apah punya dana cicil setas
Muhammad Ramdhan,5,tiba tiba dapat dana cicil krn transaksi diatas 10jt
Batuah Pagatan,5,Sangat baik dan terpecaya
Fajar Bachtiar,1,"aplikasi sampah, mau kirim atau bayar aja harus upgrade premium"
Samsung Series,5,bagus banget cocok untuk isian
Brilliantvivo,1,"knpa gak bisa di instal apk nya, kehapus sdnri padahal duit di dalem ny msih 600 lbih"
Genu Ferniawan,1,gk bisa bayar pake qris padahal saldo lebih dari cukup lol
Ari WB,5,"sudah 3 tahun pakai aplikasi dana,alhamdulillah sih aman² aja sejauh ini dan cukup mudah digunakan,kerja bagus."
Suci Ramadhani,1,"apk nggak jelas, nggak tanggung jawab atas kehilangan saldo pengguna, cuma prihatin doang bego banget, udah berkali kali chat Diana tapi sama aja respon nya, saldo balik kaga capek iya"
Singa padang Pasir,5,sangat membantu
San'DieGo Dori,5,good job
chenel Krimin,2,"sya udh dana premium dan smua memenuhi persyaratan dan upgrade dana ,masih aja tidak muncul dana instan dan dana cicil"
Yuen Palaler,5,Sangat bagus
Nuril Ajak,1,kenapa akun saya premium terus kok bisa di turunin jadi non premium verifikasi ulang dong kalau gini mana posisi lagi di luar kota KTP di rumah
Van Der Lif,1,sering banget gangguan tapi keamanan nya bintang 1 alias cacat
Abdul Rahman,5,ok sangat membantu pokok nya mantap
ArJom,5,sangat membantu dah pokoknya
Nazezura,1,status dokumen lagi di cek. dah 3 tahun di cek gak kelar kelar wkwkwk
Tata Rasta,5,"ok ,lancar dlm setiap transaksi"
Alek Sander,5,sangat bagus dan luar biasa mantap benar
Chasani Riza,5,sangat membantu sekali
Miskin Abadi,5,Senang Sekali menggunakan dan Bertransaksi menggunakan DANA
Nisrina rassylla,1,"wkwk, saldonya suka kepotong otomatis padahal gapernah make apk/website berlangganan itu"
lecho Gench0,5,dana instan saya tidak ada ..
Dina Ayujr,5,baik
Cahya Nugroho,1,aplikasi sangat membantu dalam proses migrasi
meele god,1,"untuk opsi paket data disi keterangan yang lengkap,saya beli paket 5gb buat 28hari dikira data nasional ternyata cuman buat ngegame,tolong kembalikan saldo saya"
Adiy& Atun (Dirga),5,ok
Aqien Senopati,5,Seandainya saja ada fitur pinjam DANA
ali yudin,3,transaksi pake QRIS biasanya awal awal pake pin eh pas di pake lagih transaksi tida peke pin trus maksudnya ituh apa ya coba jelasin aku takut bila saldo banyak . Terima kasih dana QRIS bisnis aku udah jadi
Ivan Satrio,5,good
BIDARI M.Pd.I,5,bagus
hanna 12,1,kenapa d aplikasi dana saya g tidak muncul dana cicil ya sedangkan saya sudah premium
33eko87,5,ok bngt
Ilham Fahrizi,5,memang bagus 👍
Efendi Radok,4,bagus
Naning Yuningsih,1,"Saya baru pake DANA beberapa hari barusan dapat Transfer uang dari akun dana lain tapi APK Dana minta upgrade ke premium, terus sudah coba upgrade tapi notifnya harus nunggu 30 hari lagi. Bagaimana saya mengambil saldo saya sendiri dari Apk DANA sekarang ? saya merasa dirugikan tak bisa bertransaksi sekarang !!"
Namia Maheswari,1,No dana hilang. Saldo pun hilang. jngn harap bs utuh kembali saldony. pindahin akun bertele2 ujung2ny saldo terkuras tak tersisa. ad yg prnh ngalamin
Ridwanul Hakim,2,"kenapa saya tidak bisa login ke dana dengan alasan jaringan tidak stabil padahal jaringan saya bagus udah 3 hari gak bisa pake dana,,, punya istriku juga sama gak bisa pakai dana,, ada apa dengan dana skrang ini jadi makin jelek,,"
Gabeng Jaber,5,bagus
Kanya Kece,2,"aplikasi nya sih bagus,tapi uang saya berkurang karena harus bayar bayar ke google,padahal dulu gak kyaka gini,tolong ya uang saya. tadi 100 tinggal 33 ribu,mohon agar dibuat agar gak usah bayar ke google lagi"
B-bang Kalimantan,4,👍
Dicki Alamsyah,5,knp dana cicil saya gk bisa di pake dan gk ada limitnya tolong dong benahi mksh
Agung Purwanto,5,bagus cuma bnyak ngeblank nya sekarang
Pebri Arrobani,3,Selalu sering gangguan
Nindia dwi Oktavia,5,baik
Fendiyanus Laia,4,cukup baik untuk penyimpanan uang yg aman....😊👏👍
Maulana Nashuki,5,"udh bertahun tahun , ga ada dana cicil Min.."
Fajar Asgar,5,bgus
Savanadeko Ramadiani,5,puas
Faturrahman,5,OK banget
Yizreel inkai Inkai,1,"ini aplikasi tertololllll, aplikasi terbayar otomatis padahal kita udah hentikan pembayarannya sangat jelek, tidak rekomendasi pake aplikasi jelek ini"
Ray channel,4,kenapa didana aku gak muncul dana instan min
Defi Padil09,5,Aplikasi bagus
Irbet Ime,5,bagus dan sangat bermanfaat
Dit,5,mantap
Rendy Wijaya,5,Aplikasih nya bagus banget buat nabung 😊
ayu setiawan,1,"nyesel coba coba aktifin dana cicil saldo yg di dapet gk seberapa, dan sering mengecoh saat transaksi, opsi pembayaran pertama selalu Danan cicil, dan saat kita GK sadar, kita melakukan transaksi, tau tau dapet tagihan cicilan. dan anehnya fitur dana cicil tidak bisa di non aktifkan . yg menurut saya kebijakan ini sangat memberatkan"
Anet,5,sngat keren
Fara Alifa,1,"dana ribet banget prosesnya, males. mana dah terlanjur saldo masuk ke dana hih"
Yusuf Eday,1,Pelayanan ny Gk jelas Lemot Pula Sudah Mengajukan Mengaktifkan Dana pinjaman paylater Ke Customer Servis ny Jawabannya Proses Pengaktifan menunggu 2/3 hari setelah lewat dari 3 hari setelah saya cek Di Akun Dana Saya masih ttp sama TDK ada yg nama ny Muncul Dana pinjaman paylater ini PHP doank apa Penipu pdhl saya sudah mengikuti peraturan yg di arahkan tapi bukti ny Nol
calon youtuber,5,keren
Riko 137,5,mantap
133_Utwatul hasanah,1,"Dana ini kenapa lagi ya dulu udah di upgrade ke premium tapi gak bisa TF ke orang lain, trus sekarang udah bisa malah tiba-tiba orang lain gak bisa TF ke Saya😭"
Kosim Cim,5,dana cicil aktifkan
niko Michaelg,2,apk lelet 😭
Boru Panggoaran,5,"bagus sih ,tapi Ahir"" ini sering gagal transaxi apa masalahnya aku juga gak paham."
Rahnat tulloh,5,sangat baik
Alfa Alfa,4,sangat bagus dan membantu
Mr c,4,keren
Kira,1,kenapa habis update jadi makin susah untuk buka galeri QR Pembayaran? lelet banget yg sekarang dan ga dikasih opsi pilihan kaya dulu
Acil Gerengseng,5,bagus
Husen Husen,5,bagus
Ardi Ansyah,3,"saya masih kurang puas dengan aplikasi ini tdak bisa masuk uang tau apa ini,,, ngk tau entah kendalanya apa,, tidak bisa masuk uang"
darwin setiawan,1,uninstal ajalah fiktur cicil gak tersedia
Abdul Seh'hab,5,sangat bangus
Pilek Seak,5,sangat bagus
Oppo Santia54,1,"gabisa update data diri , gabisa dipake aplikasinya payah"
Fajun Op0o,3,gua memberi 3 bintang karena dana nya sukah ngebug 🤬😡😤
Cenk ID,5,gada dana cicilnya uhh
Dandy 029,4,baik
Melvi Manit,5,mantap
Aconk Aconk,5,membantu
Yaya Juhria,2,Saya mendonlod dan menginstal dana tapi kenapa susah dibuka.mohon diperbaiki ada apa keslahannya
Kiki,5,Bagus
Suryanto,5,mantap
Andi Langsa,5,dana sangat membantu kebutuhan
Ace Suherman,5,nice
Saenudin nudin,1,Oke
Rahmat Hidayat,5,cara aktifkan dana cicil
jefri mustofa,5,good
hilman oi,5,bagus
dinda ramadani,1,"makin hari uang ku makin kurang, padahal ga dipake, gimana si"
restu heriyanto,1,lemot banget
Fahry Roiz,5,mantap
Ivan Hidayat,5,aman nyaman untuk menabung sangat luar biasa
Edo Sitorus,5,sangat 👍
Kristina Albazia,2,aplikasi GK jelas . masih ada saldo tiba2 GK bisa diakses
Qiissmiiss,1,aneh banget saya di samarinda tp ada trnsaksi qris di jakarta.. jadi akun saya kebobolan atau gimna dah.. ga aman bnget.. uang jdi hilng
Mohammad Munif,1,"saldo hilang 600rb, tiba"" ada transaksi pengiriman pulsa."
Jaja Kang,1,"mengapa uang saya bisa hilang sendiri dari dana , aplikasi ini kurang bagus"
Febi,2,kenapa temanku transfer uang ke dana saya tidak masuk uangnya yah padahal transaksi berhasil tapi uangnya tjdak masuk ke saya gimana koo bisaaaaa😭😭
Muhadi Chan,3,oke
oka pawata,5,oke
Andy Wibowo,1,fitur dana cicil hapus aja tidak berguna ada limit tidak bisa di gunakan
Iis Krisna,4,mantap
Reswan 0505,5,ok mantap
Paska Sormin,5,kenapa aku dana saya tdk ada dana cicil??
Sarip Rusmana,5,mantap
aris fildan habib,5,baik
Achmad Ketut Wahidan,1,Limit tersedia.. telat bayar paling lama 1 hari.. tpi aneh dana cicil ga bisa???? mohon penjelasan giliran hilang saldo adem bae.. terima kasih
Lanangireng Ireng,5,ok
Wafda Dzikrullah,1,males suka tiba tiba motong saldo Yang jelas kita tidak memebelinya jelekk
FATUR Fatur,5,terbaik
rizki rizma,5,terbaik
Vevi Silvia,5,oke senang sekali
Herbin Zen,4,"layanan darurat tidak ada ,aplikasi sering eror sekarang"" ini untuk pengaduan susah"
knbby_ 1331,5,sangat membantu
Riko Saputra96,4,dana saya ngk bisa kebuka
ifan zainudin,5,kok g muncul dana cicil
Yudi Wawan,1,gabisa tf
Bng Fajril,5,baik untuk digunakan
Gita Perangin angin,5,sebelumnya maaf saya memberi rating B1 karena terbawa emosi untuk komentar saya yang menanyakan batas tagihan pengguna baru. Sekarang saya ingin bertanya kapan batas tagihan akan di reset kembali?? saya sudah menanya di Diana siap membantu tapi tidak ada jawaban yang jelas
Rusma rara03,5,walau blm premium tp SGT membantu trima ksh semoga dana ku selalu berisi rezeqi yg berlimpah ruah amin
Bobolan Duit,5,bagus
Rehan AL-FAJRIN,1,"saya masih tidak bisa melakukan transaksi e wallet padahal akun saya sudah premium, alasan nya akun saya belum di upgrade"
akun freefire,4,"apk nya sudah bagus tpi bug nya tolong di perbaiki misalnya,di dana saya ada 30.000 trus saya top up dana 60.000 kan harusnya jadi 90.000 tapi pas saya cek malah ada 60.000 doang.jadi tolong di perbaiki yaaaa adminn"
Immaculatte Im,1,aplikasiii jelekkkkkkk....ada fitur yg gak bisa di pakeee
Myra Alrizqi,2,gagal mlu
dwiky dharmawan,1,tidak bisa login dengan alasan koneksi internet bermasalah padahal tidak ada kendala di internet
rio murti,5,kasih dana cicil min
Dana Dana,5,👍
Sawit Balap,5,menarik
Iwan Iwan,5,mantap
Chuink Abenk,5,bagus aplikasinya
Christine Natalia Simbolon,5,mantap
Fit rah,4,sangat bagus
Dadung Dadung,5,"sayangnya punya saya lama betul sudah pakai app dana ini ,gak pernah ada DANA CICIL nya"
Ikha Nayla,5,moga sy puas
Dada Niada (Dada),5,sangat puas sekali
Safitri NI,1,uang ku aja hilang dua juta kekirim sendiri dasarnya aja aplikasi jelek. aneh. kecewa banget.aplikasi gajelas. uangku hilang. dasar nggak ngotak. ngomong aplikasi aman. real nya BOHONG.
Siti Zainab,5,suka aplikasi ini bisa bantu aku bayar ini itu. Tapi gimana caranya agar Dana ku ini bisa banyak cuannya
enyewaww enyeganteng,5,keren
Kadek Sastra,5,security
Zul Karnaen,5,"sangat baik,tp dana playlater saya blm ada"
Raudatul Jannah,3,bagus
Egy Ferdiansyah,5,aplikasi nya mantap dan TPI yang sya tidak ada menu dana cicil pdhal sya sering bertransaksi di sini
dedi Coubuzerngg,5,keren 👍👍👍
Langgeng bociell,1,dana cicil saya tidak keluar
Eka Yanuari,5,sangat puas
Agus witoyo Witoyo,5,dana cepat
Armi Mia,5,"Bantuan bermamfaat, sungguh sangat2 berarti ,bekal tersedia berarti tetap lanjut*"
Risman 123,4,simple dalam melakukan transaksi apapun
Enos Ilu,5,sangat membantu
Weny Winarty,5,sangat memudahkan dalam bertransaksi
Abid,5,asik banget
Ganti Harahap,5,bagus
Anggis Iya,1,jangan mau download aplikasi ini. sering banget duit hilang pihak danapun ga ada responnya
Ilham Jember,5,ok
Amonisi Amonisi,5,terbaik
Fredy Wijaya,4,kenapa dana d bisnis kok gak bisa d tarik duitnya ya
Asep Syarif hidayat,1,"Tolong bisa di jelaskan pihak developer aplikasi,saldo saya hilang 14 jt cek di history transaksi tidak terdeteksi tolong tanggung jawab yaa uang untuk nikah itu😭"
Stefano max Berchimas175,1,aplikasi jelek ngapa pake verifikasi wajah segala malah kelamaan gatEl aplikasi dana sekarang
Ezra Fiter Craft,2,"saya nyimpan uang di dana+ dan harusnya udah 20k tapi malah tetep 10k belum lagi saldonya yang aselinya 26k jadi 16k malah berkurang tpi di dana plus masih 10k, gimana sih ni aplikasi mau ngescam apa gimana"
Tasya Regina,5,bagus
AxylaAlia Setiawan,5,kak kenapa ya limit dana cicil saya tersedia tapi tidak bisa digunakan..bisakah anda membantu saya
NANANG ALVIANSYAH,5,ini kenapa dana instan saya ga bisa di pake alesanya ada kendala pas proses pdhal saya ga pernh telt byr nya.tlong dong perbaiki dana instan nya
Banjarmasinjawa 17,5,saya perlu dana cicil tapi dipersulit aktifin fitur nya tolong dibantu
Rio azlani,1,saya baru saja dibobol aplikasi dana oleh pihak yang tidak bertanggungjawab. Kode OTP masuk ke wa saya..dia bisa login..kan aneh. habis uang saya di transfer ke PT. Bodong. Sangat memalukan aplikasi sebesar ini bisa kebobolan. artinya orang dalam yang punya kerjaan. gak mungkin bisa membobol OTP masuk
Risma910 official,4,tidak dapat menarik dana goals
Rifa Mustafidah,5,bagus banget
dedi purwoko,5,"mudah,cepat dan aman..."
Agus Supriadi,5,mantapp
Reny gustin Gul,4,semoga Refan uang saya hari ini cepat di proses
Armanu Hidayat,4,kirim ke bank kok biayanya mahal
Goettin Sophiaa,5,dana premium gagal
Yusuf Singgih,1,"astaghfirullah mau transaksi aja harus upgrade dulu dan itu nunggu 2 hari, mana duit di dana semua. kan mau transaksi jadi kehalang semua. nyesek banget pake nih apk"
Ber2 174n,5,sangat bagus
Yos M Moi,5,good
Redmi,1,"kurang memuas kan bila salah transfer ke nomor yg tidak aktif uang tidak kembali,sangat kecewa"
Set DJ Agus,5,gabisa tup up
Alika Husein,3,dana saya kok g bisa lagi buat transfer ya.....gagal trusss.....
Ian ardi Imro,5,saya penyukai apk karena pke buat isian salam dari beeska jmbut
dani carpo,1,kenapa koneksi internet terputus ka
Alaskota,5,sangat mendukung pada keperluan belanja
Agoes Dwie Cahyo,5,Ok....
Super Teknik,4,bagus
Ade Kurniawan,5,"Udah bagus banget, suka sama dana karna mau transfer kemanapun ga kena biaya admin, semoga selalu gitu yah. aplikasi kesukaan nomor 1🥰"
Imin Putra,3,dana cicil ga bisa d gunain taii
Ihsan Aja,1,Verifikasi wajah gagal terus saya ingin verifikasi dengan email
handokoadit50 handokoadit50,5,baik
Kusmaji,5,apk sangat bagus
Renzz Creator,5,"Emang the best sih Dana banyak fiturnya, dan yang paling gue suka itu fitur dana Goals yang bisa untuk dipake misahin uang yang disimpen. karena gue nyari uang diinternet jadi saldonya bisa di pisahin mana pendapatan dari si A, si B dan si C ga disatuin. berbunga pula 5% 👏👍. semoga makin banyak lagi fiturnya, dan kalo bisa kembangin dana goalsnya biar bisa ditarik sebagian tanpa harus hapus dompet min.."
Oppo SeriesA18,3,lumayan lah tapi kesalahan nya lambat transaksi nya tolong di perbaiki adminya pls biar agak cepatlah transaksi nya dan lancar
Putra Toraja,5,"sangat membantu, Terimakasih Dana Atas segala Bantuannya 🙏🏼"
